corpus,conv_id,utterance_id,aspect,n_raters,y_hard,w_conf,p1,p2,p3,p4,y_cont,lo,hi,mask_t1,mask_t2,mask_t3
fora,fora_2733,EGI_Conversations_196_2733_61,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_62,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_64,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_66,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_67,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_116,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_116,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_116,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_117,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_117,Relevance,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2733,EGI_Conversations_196_2733_117,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2733,EGI_Conversations_196_2733_118,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_118,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_118,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_120,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_120,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_120,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_122,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_122,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_122,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_124,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_124,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_124,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_125,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_125,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_125,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_144,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_144,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_144,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_145,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_145,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_145,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_146,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_146,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_146,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_148,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_148,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_148,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2733,EGI_Conversations_196_2733_150,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_150,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_150,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2733,EGI_Conversations_196_2733_152,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_152,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_152,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_46,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2733,EGI_Conversations_196_2733_46,Relevance,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2733,EGI_Conversations_196_2733_46,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2733,EGI_Conversations_196_2733_48,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_48,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_48,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_50,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_50,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_50,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_54,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_54,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_54,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_55,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_55,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_55,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_56,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_56,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_56,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_57,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_57,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_57,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_60,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2733,EGI_Conversations_196_2733_60,Relevance,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2733,EGI_Conversations_196_2733_60,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_61,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_61,Relevance,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
fora,fora_2733,EGI_Conversations_196_2733_61,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_62,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_62,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_62,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2733,EGI_Conversations_196_2733_64,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_64,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_64,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2733,EGI_Conversations_196_2733_66,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_66,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_66,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2733,EGI_Conversations_196_2733_67,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_67,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2733,EGI_Conversations_196_2733_67,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_132,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_134,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_136,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_138,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_142,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_144,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_146,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_148,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_149,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_150,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_154,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_155,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_159,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_160,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_161,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_162,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_163,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_164,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_165,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_166,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_167,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_168,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_170,CIG,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_63,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_66,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_67,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_70,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_71,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_72,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_74,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_75,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_132,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_132,Relevance,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_132,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_134,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_134,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_134,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_136,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_136,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_136,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_138,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_138,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_138,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_142,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_142,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_142,Scope,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
fora,fora_2187,EGI_Conversations_196_2187_144,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_144,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_144,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_146,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_146,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_146,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_148,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_148,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_148,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_149,Novelty,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_149,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_149,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_150,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_150,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_150,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_154,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_154,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_154,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_155,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_155,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_155,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_159,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_159,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_159,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_160,Novelty,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_160,Relevance,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2187,EGI_Conversations_196_2187_160,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_161,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_161,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_161,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_162,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_162,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_162,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_163,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_163,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_163,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_164,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_164,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_164,Scope,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
fora,fora_2187,EGI_Conversations_196_2187_165,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_165,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_165,Scope,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
fora,fora_2187,EGI_Conversations_196_2187_166,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_166,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_166,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_167,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_167,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_167,Scope,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
fora,fora_2187,EGI_Conversations_196_2187_168,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_168,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_168,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_170,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_170,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_170,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2187,EGI_Conversations_196_2187_63,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_63,Relevance,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2187,EGI_Conversations_196_2187_63,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_66,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_66,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_66,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_67,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2187,EGI_Conversations_196_2187_67,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2187,EGI_Conversations_196_2187_67,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
